Produto,Região,Dia,Mês,Ano,Moeda,Unidade,Preço
Alface Lisa - Roça,Teresópolis (região),15,6,2018,R$   ,Caixa 18 pés,"5,38"
Alface Americana - Roça,Teresópolis (região),8,6,2018,R$   ,Caixa 12 pés,"6,75"
Alface Crespa - Roça,Teresópolis (região),8,6,2018,R$   ,Caixa 18 pés,"5,28"
Alface Lisa - Roça,Teresópolis (região),8,6,2018,R$   ,Caixa 18 pés,"6,66"
Alface Americana - Roça,Teresópolis (região),18,5,2018,R$   ,Caixa 12 pés,"9,17"
Alface Crespa - Roça,Teresópolis (região),18,5,2018,R$   ,Caixa 18 pés,"6,63"
Alface Lisa - Roça,Teresópolis (região),18,5,2018,R$   ,Caixa 18 pés,"7,75"
Alface Americana - Roça,Teresópolis (região),11,5,2018,R$   ,Caixa 12 pés,"11,1"
Alface Crespa - Roça,Teresópolis (região),11,5,2018,R$   ,Caixa 18 pés,"8,6"
Alface Lisa - Roça,Teresópolis (região),11,5,2018,R$   ,Caixa 18 pés,"9,14"
Alface Americana - Roça,Teresópolis (região),4,5,2018,R$   ,Caixa 12 pés,"15,17"
Alface Crespa - Roça,Teresópolis (região),4,5,2018,R$   ,Caixa 18 pés,10
Alface Lisa - Roça,Teresópolis (região),4,5,2018,R$   ,Caixa 18 pés,"11,33"
Alface Americana - Roça,Teresópolis (região),27,4,2018,R$   ,Caixa 12 pés,"15,8"
Alface Crespa - Roça,Teresópolis (região),27,4,2018,R$   ,Caixa 18 pés,"11,08"
Alface Lisa - Roça,Teresópolis (região),27,4,2018,R$   ,Caixa 18 pés,"12,5"
Alface Americana - Roça,Teresópolis (região),20,4,2018,R$   ,Caixa 12 pés,"14,88"
Alface Crespa - Roça,Teresópolis (região),20,4,2018,R$   ,Caixa 18 pés,"11,9"
Alface Lisa - Roça,Teresópolis (região),20,4,2018,R$   ,Caixa 18 pés,"11,8"
Alface Americana - Roça,Teresópolis (região),13,4,2018,R$   ,Caixa 12 pés,"11,83"
Alface Crespa - Roça,Teresópolis (região),13,4,2018,R$   ,Caixa 18 pés,"9,94"
Alface Lisa - Roça,Teresópolis (região),13,4,2018,R$   ,Caixa 18 pés,"11,5"
Alface Americana - Roça,Teresópolis (região),6,4,2018,R$   ,Caixa 12 pés,11
Alface Crespa - Roça,Teresópolis (região),6,4,2018,R$   ,Caixa 18 pés,"11,13"
Alface Lisa - Roça,Teresópolis (região),6,4,2018,R$   ,Caixa 18 pés,"11,13"
Alface Americana - Roça,Teresópolis (região),29,3,2018,R$   ,Caixa 12 pés,"10,75"
Alface Crespa - Roça,Teresópolis (região),29,3,2018,R$   ,Caixa 18 pés,"9,62"
Alface Lisa - Roça,Teresópolis (região),29,3,2018,R$   ,Caixa 18 pés,"10,2"
Alface Americana - Roça,Teresópolis (região),16,3,2018,R$   ,Caixa 12 pés,"8,83"
Alface Crespa - Roça,Teresópolis (região),16,3,2018,R$   ,Caixa 18 pés,"7,7"
Alface Lisa - Roça,Teresópolis (região),16,3,2018,R$   ,Caixa 18 pés,"7,7"
Alface Americana - Roça,Teresópolis (região),9,3,2018,R$   ,Caixa 12 pés,"10,5"
Alface Crespa - Roça,Teresópolis (região),9,3,2018,R$   ,Caixa 18 pés,"7,33"
Alface Lisa - Roça,Teresópolis (região),9,3,2018,R$   ,Caixa 18 pés,7
Alface Americana - Roça,Teresópolis (região),2,3,2018,R$   ,Caixa 12 pés,"10,5"
Alface Crespa - Roça,Teresópolis (região),2,3,2018,R$   ,Caixa 18 pés,"8,83"
Alface Lisa - Roça,Teresópolis (região),2,3,2018,R$   ,Caixa 18 pés,"9,25"
Alface Americana - Roça,Teresópolis (região),23,2,2018,R$   ,Caixa 12 pés,"8,5"
Alface Crespa - Roça,Teresópolis (região),23,2,2018,R$   ,Caixa 18 pés,"9,29"
Alface Lisa - Roça,Teresópolis (região),23,2,2018,R$   ,Caixa 18 pés,"9,83"
Alface Americana - Roça,Teresópolis (região),16,2,2018,R$   ,Caixa 12 pés,9
Alface Crespa - Roça,Teresópolis (região),16,2,2018,R$   ,Caixa 18 pés,"7,75"
Alface Lisa - Roça,Teresópolis (região),16,2,2018,R$   ,Caixa 18 pés,"9,75"
Alface Americana - Roça,Teresópolis (região),9,2,2018,R$   ,Caixa 12 pés,"9,25"
Alface Crespa - Roça,Teresópolis (região),9,2,2018,R$   ,Caixa 18 pés,"5,88"
Alface Lisa - Roça,Teresópolis (região),9,2,2018,R$   ,Caixa 18 pés,7
Alface Americana - Roça,Teresópolis (região),2,2,2018,R$   ,Caixa 12 pés,"8,5"
Alface Crespa - Roça,Teresópolis (região),2,2,2018,R$   ,Caixa 18 pés,"6,43"
Alface Lisa - Roça,Teresópolis (região),2,2,2018,R$   ,Caixa 18 pés,7
Alface Americana - Roça,Teresópolis (região),26,1,2018,R$   ,Caixa 12 pés,12
Alface Crespa - Roça,Teresópolis (região),26,1,2018,R$   ,Caixa 18 pés,"7,75"
Alface Lisa - Roça,Teresópolis (região),26,1,2018,R$   ,Caixa 18 pés,"7,88"
Alface Americana - Roça,Teresópolis (região),19,1,2018,R$   ,Caixa 12 pés,"7,33"
Alface Crespa - Roça,Teresópolis (região),19,1,2018,R$   ,Caixa 18 pés,"8,77"
Alface Lisa - Roça,Teresópolis (região),19,1,2018,R$   ,Caixa 18 pés,"9,88"
Alface Americana - Roça,Teresópolis (região),12,1,2018,R$   ,Caixa 12 pés,"9,33"
Alface Crespa - Roça,Teresópolis (região),12,1,2018,R$   ,Caixa 18 pés,"7,95"
Alface Lisa - Roça,Teresópolis (região),12,1,2018,R$   ,Caixa 18 pés,"8,63"
Alface Americana - Roça,Teresópolis (região),5,1,2018,R$   ,Caixa 12 pés,"7,5"
Alface Crespa - Roça,Teresópolis (região),5,1,2018,R$   ,Caixa 18 pés,"7,33"
Alface Lisa - Roça,Teresópolis (região),5,1,2018,R$   ,Caixa 18 pés,"7,75"
Alface Americana - Roça,Teresópolis (região),28,12,2017,R$   ,Caixa 12 pés,"7,5"
Alface Crespa - Roça,Teresópolis (região),28,12,2017,R$   ,Caixa 18 pés,"7,33"
Alface Lisa - Roça,Teresópolis (região),28,12,2017,R$   ,Caixa 18 pés,"7,75"
Alface Americana - Roça,Teresópolis (região),22,12,2017,R$   ,Caixa 12 pés,"7,5"
Alface Crespa - Roça,Teresópolis (região),22,12,2017,R$   ,Caixa 18 pés,"6,71"
Alface Lisa - Roça,Teresópolis (região),22,12,2017,R$   ,Caixa 18 pés,"7,75"
Alface Americana - Roça,Teresópolis (região),15,12,2017,R$   ,Caixa 12 pés,"9,88"
Alface Crespa - Roça,Teresópolis (região),15,12,2017,R$   ,Caixa 18 pés,"8,1"
Alface Lisa - Roça,Teresópolis (região),15,12,2017,R$   ,Caixa 18 pés,"8,9"
Alface Americana - Roça,Teresópolis (região),8,12,2017,R$   ,Caixa 12 pés,"8,75"
Alface Crespa - Roça,Teresópolis (região),8,12,2017,R$   ,Caixa 18 pés,"8,33"
Alface Lisa - Roça,Teresópolis (região),8,12,2017,R$   ,Caixa 18 pés,"8,67"
Alface Americana - Roça,Teresópolis (região),1,12,2017,R$   ,Caixa 12 pés,"8,25"
Alface Crespa - Roça,Teresópolis (região),1,12,2017,R$   ,Caixa 18 pés,"6,13"
Alface Lisa - Roça,Teresópolis (região),1,12,2017,R$   ,Caixa 18 pés,"7,67"
Alface Americana - Roça,Teresópolis (região),24,11,2017,R$   ,Caixa 12 pés,"7,7"
Alface Crespa - Roça,Teresópolis (região),24,11,2017,R$   ,Caixa 18 pés,"5,75"
Alface Lisa - Roça,Teresópolis (região),24,11,2017,R$   ,Caixa 18 pés,"8,1"
Alface Americana - Roça,Teresópolis (região),17,11,2017,R$   ,Caixa 12 pés,"6,17"
Alface Crespa - Roça,Teresópolis (região),17,11,2017,R$   ,Caixa 18 pés,"4,13"
Alface Lisa - Roça,Teresópolis (região),17,11,2017,R$   ,Caixa 18 pés,"4,83"
Alface Americana - Roça,Teresópolis (região),10,11,2017,R$   ,Caixa 12 pés,"5,5"
Alface Crespa - Roça,Teresópolis (região),10,11,2017,R$   ,Caixa 18 pés,"3,4"
Alface Lisa - Roça,Teresópolis (região),10,11,2017,R$   ,Caixa 18 pés,"4,13"
Alface Americana - Roça,Teresópolis (região),27,10,2017,R$   ,Caixa 12 pés,"5,5"
Alface Crespa - Roça,Teresópolis (região),27,10,2017,R$   ,Caixa 18 pés,"3,88"
Alface Lisa - Roça,Teresópolis (região),27,10,2017,R$   ,Caixa 18 pés,"5,13"
Alface Americana - Roça,Teresópolis (região),20,10,2017,R$   ,Caixa 12 pés,"4,88"
Alface Crespa - Roça,Teresópolis (região),20,10,2017,R$   ,Caixa 18 pés,"3,63"
Alface Lisa - Roça,Teresópolis (região),20,10,2017,R$   ,Caixa 18 pés,"3,63"
Alface Americana - Roça,Teresópolis (região),13,10,2017,R$   ,Caixa 12 pés,"4,9"
Alface Crespa - Roça,Teresópolis (região),13,10,2017,R$   ,Caixa 18 pés,"3,38"
Alface Lisa - Roça,Teresópolis (região),13,10,2017,R$   ,Caixa 18 pés,"3,75"
Alface Americana - Roça,Teresópolis (região),6,10,2017,R$   ,Caixa 12 pés,"5,17"
Alface Crespa - Roça,Teresópolis (região),6,10,2017,R$   ,Caixa 18 pés,"3,63"
Alface Lisa - Roça,Teresópolis (região),6,10,2017,R$   ,Caixa 18 pés,"3,63"
Alface Americana - Roça,Teresópolis (região),29,9,2017,R$   ,Caixa 12 pés,"5,17"
Alface Crespa - Roça,Teresópolis (região),29,9,2017,R$   ,Caixa 18 pés,"3,7"
Alface Lisa - Roça,Teresópolis (região),29,9,2017,R$   ,Caixa 18 pés,"3,63"
Alface Americana - Roça,Teresópolis (região),21,9,2017,R$   ,Caixa 12 pés,5
Alface Crespa - Roça,Teresópolis (região),21,9,2017,R$   ,Caixa 18 pés,"4,33"
Alface Lisa - Roça,Teresópolis (região),21,9,2017,R$   ,Caixa 18 pés,"3,83"
Alface Americana - Roça,Teresópolis (região),15,9,2017,R$   ,Caixa 12 pés,"5,08"
Alface Crespa - Roça,Teresópolis (região),15,9,2017,R$   ,Caixa 18 pés,"4,13"
Alface Lisa - Roça,Teresópolis (região),15,9,2017,R$   ,Caixa 18 pés,"3,9"
Alface Americana - Roça,Teresópolis (região),8,9,2017,R$   ,Caixa 12 pés,"5,5"
Alface Crespa - Roça,Teresópolis (região),8,9,2017,R$   ,Caixa 18 pés,"4,33"
Alface Lisa - Roça,Teresópolis (região),8,9,2017,R$   ,Caixa 18 pés,"4,45"
Alface Americana - Roça,Teresópolis (região),31,8,2017,R$   ,Caixa 12 pés,"5,5"
Alface Crespa - Roça,Teresópolis (região),31,8,2017,R$   ,Caixa 18 pés,"4,42"
Alface Lisa - Roça,Teresópolis (região),31,8,2017,R$   ,Caixa 18 pés,"4,31"
Alface Americana - Roça,Teresópolis (região),24,8,2017,R$   ,Caixa 12 pés,6
Alface Crespa - Roça,Teresópolis (região),24,8,2017,R$   ,Caixa 18 pés,"4,94"
Alface Lisa - Roça,Teresópolis (região),24,8,2017,R$   ,Caixa 18 pés,"4,83"
Alface Americana - Roça,Teresópolis (região),18,8,2017,R$   ,Caixa 12 pés,7
Alface Crespa - Roça,Teresópolis (região),18,8,2017,R$   ,Caixa 18 pés,"5,63"
Alface Lisa - Roça,Teresópolis (região),18,8,2017,R$   ,Caixa 18 pés,"5,63"
Alface Americana - Roça,Teresópolis (região),11,8,2017,R$   ,Caixa 12 pés,"6,88"
Alface Crespa - Roça,Teresópolis (região),11,8,2017,R$   ,Caixa 18 pés,6
Alface Lisa - Roça,Teresópolis (região),11,8,2017,R$   ,Caixa 18 pés,6
Alface Americana - Roça,Teresópolis (região),4,8,2017,R$   ,Caixa 12 pés,"8,5"
Alface Crespa - Roça,Teresópolis (região),4,8,2017,R$   ,Caixa 18 pés,7
Alface Lisa - Roça,Teresópolis (região),4,8,2017,R$   ,Caixa 18 pés,"8,1"
Alface Americana - Roça,Teresópolis (região),28,7,2017,R$   ,Caixa 12 pés,"9,75"
Alface Crespa - Roça,Teresópolis (região),28,7,2017,R$   ,Caixa 18 pés,"7,33"
Alface Lisa - Roça,Teresópolis (região),28,7,2017,R$   ,Caixa 18 pés,"8,33"
Alface Americana - Roça,Teresópolis (região),21,7,2017,R$   ,Caixa 12 pés,"10,6"
Alface Crespa - Roça,Teresópolis (região),21,7,2017,R$   ,Caixa 18 pés,"7,73"
Alface Lisa - Roça,Teresópolis (região),21,7,2017,R$   ,Caixa 18 pés,"8,1"
Alface Americana - Roça,Teresópolis (região),14,7,2017,R$   ,Caixa 12 pés,"11,63"
Alface Crespa - Roça,Teresópolis (região),14,7,2017,R$   ,Caixa 18 pés,"7,6"
Alface Lisa - Roça,Teresópolis (região),14,7,2017,R$   ,Caixa 18 pés,"7,25"
Alface Americana - Roça,Teresópolis (região),6,7,2017,R$   ,Caixa 12 pés,"11,25"
Alface Crespa - Roça,Teresópolis (região),6,7,2017,R$   ,Caixa 18 pés,"7,4"
Alface Lisa - Roça,Teresópolis (região),6,7,2017,R$   ,Caixa 18 pés,"7,4"
Alface Americana - Roça,Teresópolis (região),30,6,2017,R$   ,Caixa 12 pés,10
Alface Crespa - Roça,Teresópolis (região),30,6,2017,R$   ,Caixa 18 pés,"6,7"
Alface Lisa - Roça,Teresópolis (região),30,6,2017,R$   ,Caixa 18 pés,"7,3"
Alface Americana - Roça,Teresópolis (região),23,6,2017,R$   ,Caixa 12 pés,"9,5"
Alface Crespa - Roça,Teresópolis (região),23,6,2017,R$   ,Caixa 18 pés,"7,3"
Alface Lisa - Roça,Teresópolis (região),23,6,2017,R$   ,Caixa 18 pés,"7,3"
Alface Americana - Roça,Teresópolis (região),16,6,2017,R$   ,Caixa 12 pés,"9,75"
Alface Crespa - Roça,Teresópolis (região),16,6,2017,R$   ,Caixa 18 pés,"10,83"
Alface Lisa - Roça,Teresópolis (região),16,6,2017,R$   ,Caixa 18 pés,"10,63"
Alface Americana - Roça,Teresópolis (região),8,6,2017,R$   ,Caixa 12 pés,"9,3"
Alface Crespa - Roça,Teresópolis (região),8,6,2017,R$   ,Caixa 18 pés,"10,44"
Alface Lisa - Roça,Teresópolis (região),8,6,2017,R$   ,Caixa 18 pés,"10,11"
Alface Americana - Roça,Teresópolis (região),1,6,2017,R$   ,Caixa 12 pés,"8,5"
Alface Crespa - Roça,Teresópolis (região),1,6,2017,R$   ,Caixa 18 pés,"9,9"
Alface Lisa - Roça,Teresópolis (região),1,6,2017,R$   ,Caixa 18 pés,"10,25"
Alface Americana - Roça,Teresópolis (região),25,5,2017,R$   ,Caixa 12 pés,8
Alface Crespa - Roça,Teresópolis (região),25,5,2017,R$   ,Caixa 18 pés,"5,8"
Alface Lisa - Roça,Teresópolis (região),25,5,2017,R$   ,Caixa 18 pés,"5,8"
Alface Americana - Roça,Teresópolis (região),18,5,2017,R$   ,Caixa 12 pés,"8,38"
Alface Crespa - Roça,Teresópolis (região),18,5,2017,R$   ,Caixa 18 pés,"6,75"
Alface Lisa - Roça,Teresópolis (região),18,5,2017,R$   ,Caixa 18 pés,"7,88"
Alface Americana - Roça,Teresópolis (região),11,5,2017,R$   ,Caixa 12 pés,"8,7"
Alface Crespa - Roça,Teresópolis (região),11,5,2017,R$   ,Caixa 18 pés,"8,42"
Alface Lisa - Roça,Teresópolis (região),11,5,2017,R$   ,Caixa 18 pés,8
Alface Americana - Roça,Teresópolis (região),4,5,2017,R$   ,Caixa 12 pés,"9,38"
Alface Crespa - Roça,Teresópolis (região),4,5,2017,R$   ,Caixa 18 pés,"9,75"
Alface Lisa - Roça,Teresópolis (região),4,5,2017,R$   ,Caixa 18 pés,"9,25"
Alface Americana - Roça,Teresópolis (região),27,4,2017,R$   ,Caixa 12 pés,"10,19"
Alface Crespa - Roça,Teresópolis (região),27,4,2017,R$   ,Caixa 18 pés,"9,25"
Alface Lisa - Roça,Teresópolis (região),27,4,2017,R$   ,Caixa 18 pés,"9,9"
Alface Americana - Roça,Teresópolis (região),20,4,2017,R$   ,Caixa 12 pés,"9,45"
Alface Crespa - Roça,Teresópolis (região),20,4,2017,R$   ,Caixa 18 pés,"9,38"
Alface Lisa - Roça,Teresópolis (região),20,4,2017,R$   ,Caixa 18 pés,"10,32"
Alface Americana - Roça,Teresópolis (região),13,4,2017,R$   ,Caixa 12 pés,"11,32"
Alface Crespa - Roça,Teresópolis (região),13,4,2017,R$   ,Caixa 18 pés,"7,61"
Alface Lisa - Roça,Teresópolis (região),13,4,2017,R$   ,Caixa 18 pés,"9,4"
Alface Americana - Roça,Teresópolis (região),6,4,2017,R$   ,Caixa 12 pés,"9,5"
Alface Crespa - Roça,Teresópolis (região),6,4,2017,R$   ,Caixa 18 pés,"7,17"
Alface Lisa - Roça,Teresópolis (região),6,4,2017,R$   ,Caixa 18 pés,"9,17"
Alface Americana - Roça,Teresópolis (região),30,3,2017,R$   ,Caixa 12 pés,"8,88"
Alface Crespa - Roça,Teresópolis (região),30,3,2017,R$   ,Caixa 18 pés,"8,13"
Alface Lisa - Roça,Teresópolis (região),30,3,2017,R$   ,Caixa 20 pés,10
Alface Lisa - Roça,Teresópolis (região),30,3,2017,R$   ,Caixa 18 pés,"10,75"
Alface Americana - Roça,Teresópolis (região),23,3,2017,R$   ,Caixa 12 pés,"7,67"
Alface Crespa - Roça,Teresópolis (região),23,3,2017,R$   ,Caixa 18 pés,7
Alface Lisa - Roça,Teresópolis (região),23,3,2017,R$   ,Caixa 18 pés,7
Alface Americana - Roça,Teresópolis (região),16,3,2017,R$   ,Caixa 12 pés,"8,5"
Alface Crespa - Roça,Teresópolis (região),16,3,2017,R$   ,Caixa 20 pés,"6,6"
Alface Lisa - Roça,Teresópolis (região),16,3,2017,R$   ,Caixa 20 pés,"6,6"
Alface Americana - Roça,Teresópolis (região),9,3,2017,R$   ,Caixa 12 pés,8
Alface Crespa - Roça,Teresópolis (região),9,3,2017,R$   ,Caixa 18 pés,"4,65"
Alface Lisa - Roça,Teresópolis (região),9,3,2017,R$   ,Caixa 18 pés,6
Alface Americana - Roça,Teresópolis (região),2,3,2017,R$   ,Caixa 12 pés,"9,38"
Alface Crespa - Roça,Teresópolis (região),2,3,2017,R$   ,Caixa 18 pés,"6,25"
Alface Lisa - Roça,Teresópolis (região),2,3,2017,R$   ,Caixa 18 pés,"6,17"
Alface Americana - Roça,Teresópolis (região),22,2,2017,R$   ,Caixa 12 pés,9
Alface Crespa - Roça,Teresópolis (região),22,2,2017,R$   ,Caixa 18 pés,"6,33"
Alface Lisa - Roça,Teresópolis (região),22,2,2017,R$   ,Caixa 18 pés,"7,25"
Alface Americana - Roça,Teresópolis (região),15,2,2017,R$   ,Caixa 12 pés,9
Alface Crespa - Roça,Teresópolis (região),15,2,2017,R$   ,Caixa 18 pés,"6,33"
Alface Lisa - Roça,Teresópolis (região),15,2,2017,R$   ,Caixa 18 pés,"6,25"
Alface Americana - Roça,Teresópolis (região),9,2,2017,R$   ,Caixa 12 pés,10
Alface Crespa - Roça,Teresópolis (região),9,2,2017,R$   ,Caixa 18 pés,"8,25"
Alface Lisa - Roça,Teresópolis (região),9,2,2017,R$   ,Caixa 18 pés,"8,42"
Alface Americana - Roça,Teresópolis (região),1,2,2017,R$   ,Caixa 12 pés,"9,33"
Alface Crespa - Roça,Teresópolis (região),1,2,2017,R$   ,Caixa 18 pés,"8,17"
Alface Lisa - Roça,Teresópolis (região),1,2,2017,R$   ,Caixa 18 pés,"7,25"
Alface Americana - Roça,Teresópolis (região),26,1,2017,R$   ,Caixa 12 pés,"8,33"
Alface Crespa - Roça,Teresópolis (região),26,1,2017,R$   ,Caixa 18 pés,"5,83"
Alface Lisa - Roça,Teresópolis (região),26,1,2017,R$   ,Caixa 18 pés,"5,67"
Alface Americana - Roça,Teresópolis (região),19,1,2017,R$   ,Caixa 12 pés,"7,33"
Alface Crespa - Roça,Teresópolis (região),19,1,2017,R$   ,Caixa 18 pés,5
Alface Lisa - Roça,Teresópolis (região),19,1,2017,R$   ,Caixa 18 pés,"5,33"
Alface Americana - Roça,Teresópolis (região),12,1,2017,R$   ,Caixa 12 pés,"7,83"
Alface Crespa - Roça,Teresópolis (região),12,1,2017,R$   ,Caixa 18 pés,"7,25"
Alface Lisa - Roça,Teresópolis (região),12,1,2017,R$   ,Caixa 18 pés,"6,17"
Alface Americana - Roça,Teresópolis (região),4,1,2017,R$   ,Caixa 12 pés,"7,67"
Alface Crespa - Roça,Teresópolis (região),4,1,2017,R$   ,Caixa 18 pés,"6,63"
Alface Lisa - Roça,Teresópolis (região),4,1,2017,R$   ,Caixa 18 pés,"6,5"
Alface Americana - Roça,Teresópolis (região),15,12,2016,R$   ,Caixa 12 pés,"8,67"
Alface Crespa - Roça,Teresópolis (região),15,12,2016,R$   ,Caixa 18 pés,"6,38"
Alface Lisa - Roça,Teresópolis (região),15,12,2016,R$   ,Caixa 18 pés,"7,83"
Alface Americana - Roça,Teresópolis (região),7,12,2016,R$   ,Caixa 12 pés,"7,63"
Alface Crespa - Roça,Teresópolis (região),7,12,2016,R$   ,Caixa 18 pés,"7,5"
Alface Lisa - Roça,Teresópolis (região),7,12,2016,R$   ,Caixa 18 pés,7
Alface Americana - Roça,Teresópolis (região),30,11,2016,R$   ,Caixa 12 pés,"7,33"
Alface Crespa - Roça,Teresópolis (região),30,11,2016,R$   ,Caixa 18 pés,"6,25"
Alface Lisa - Roça,Teresópolis (região),30,11,2016,R$   ,Caixa 18 pés,"6,92"
Alface Americana - Roça,Teresópolis (região),23,11,2016,R$   ,Caixa 12 pés,"6,75"
Alface Crespa - Roça,Teresópolis (região),23,11,2016,R$   ,Caixa 18 pés,5
Alface Lisa - Roça,Teresópolis (região),23,11,2016,R$   ,Caixa 18 pés,5
Alface Americana - Roça,Teresópolis (região),18,11,2016,R$   ,Caixa 12 pés,"5,75"
Alface Crespa - Roça,Teresópolis (região),18,11,2016,R$   ,Caixa 18 pés,"4,31"
Alface Lisa - Roça,Teresópolis (região),18,11,2016,R$   ,Caixa 18 pés,"5,5"
Alface Americana - Roça,Teresópolis (região),9,11,2016,R$   ,Caixa 12 pés,"6,75"
Alface Crespa - Roça,Teresópolis (região),9,11,2016,R$   ,Caixa 18 pés,"4,75"
Alface Lisa - Roça,Teresópolis (região),9,11,2016,R$   ,Caixa 18 pés,"5,83"
Alface Americana - Roça,Teresópolis (região),3,11,2016,R$   ,Caixa 12 pés,"7,5"
Alface Crespa - Roça,Teresópolis (região),3,11,2016,R$   ,Caixa 20 pés,"6,83"
Alface Lisa - Roça,Teresópolis (região),3,11,2016,R$   ,Caixa 20 pés,"6,6"
Alface Americana - Roça,Teresópolis (região),27,10,2016,R$   ,Caixa 12 pés,"6,33"
Alface Crespa - Roça,Teresópolis (região),27,10,2016,R$   ,Caixa 18 pés,"5,67"
Alface Lisa - Roça,Teresópolis (região),27,10,2016,R$   ,Caixa 18 pés,"6,83"
Alface Americana - Roça,Teresópolis (região),21,10,2016,R$   ,Caixa 12 pés,"5,67"
Alface Crespa - Roça,Teresópolis (região),21,10,2016,R$   ,Caixa 18 pés,"4,33"
Alface Lisa - Roça,Teresópolis (região),21,10,2016,R$   ,Caixa 18 pés,"6,33"
Alface Americana - Roça,Teresópolis (região),14,10,2016,R$   ,Caixa 12 pés,"5,67"
Alface Crespa - Roça,Teresópolis (região),14,10,2016,R$   ,Caixa 18 pés,"4,17"
Alface Lisa - Roça,Teresópolis (região),14,10,2016,R$   ,Caixa 18 pés,"5,67"
Alface Americana - Roça,Teresópolis (região),7,10,2016,R$   ,Caixa 12 pés,"5,5"
Alface Crespa - Roça,Teresópolis (região),7,10,2016,R$   ,Caixa 18 pés,"4,5"
Alface Lisa - Roça,Teresópolis (região),7,10,2016,R$   ,Caixa 18 pés,"4,5"
Alface Americana - Roça,Teresópolis (região),30,9,2016,R$   ,Caixa 12 pés,5
Alface Crespa - Roça,Teresópolis (região),30,9,2016,R$   ,Caixa 18 pés,"4,25"
Alface Lisa - Roça,Teresópolis (região),30,9,2016,R$   ,Caixa 18 pés,4
Alface Americana - Roça,Teresópolis (região),23,9,2016,R$   ,Caixa 12 pés,"5,67"
Alface Crespa - Roça,Teresópolis (região),23,9,2016,R$   ,Caixa 18 pés,"4,75"
Alface Lisa - Roça,Teresópolis (região),23,9,2016,R$   ,Caixa 18 pés,"4,88"
Alface Americana - Roça,Teresópolis (região),16,9,2016,R$   ,Caixa 12 pés,"5,38"
Alface Crespa - Roça,Teresópolis (região),16,9,2016,R$   ,Caixa 18 pés,"4,63"
Alface Lisa - Roça,Teresópolis (região),16,9,2016,R$   ,Caixa 18 pés,"4,88"
Alface Americana - Roça,Teresópolis (região),9,9,2016,R$   ,Caixa 12 pés,5
Alface Crespa - Roça,Teresópolis (região),9,9,2016,R$   ,Caixa 18 pés,"4,5"
Alface Lisa - Roça,Teresópolis (região),9,9,2016,R$   ,Caixa 18 pés,"4,17"
Alface Americana - Roça,Teresópolis (região),1,9,2016,R$   ,Caixa 12 pés,"5,17"
Alface Crespa - Roça,Teresópolis (região),1,9,2016,R$   ,Caixa 18 pés,"4,5"
Alface Lisa - Roça,Teresópolis (região),1,9,2016,R$   ,Caixa 18 pés,"4,38"
Alface Americana - Roça,Teresópolis (região),26,8,2016,R$   ,Caixa 12 pés,7
Alface Crespa - Roça,Teresópolis (região),26,8,2016,R$   ,Caixa 18 pés,"5,33"
Alface Lisa - Roça,Teresópolis (região),26,8,2016,R$   ,Caixa 18 pés,"5,67"
Alface Americana - Roça,Teresópolis (região),19,8,2016,R$   ,Caixa 12 pés,"7,32"
Alface Crespa - Roça,Teresópolis (região),19,8,2016,R$   ,Caixa 18 pés,"5,33"
Alface Lisa - Roça,Teresópolis (região),19,8,2016,R$   ,Caixa 18 pés,"4,5"
Alface Americana - Roça,Teresópolis (região),12,8,2016,R$   ,Caixa 12 pés,"6,67"
Alface Crespa - Roça,Teresópolis (região),12,8,2016,R$   ,Caixa 18 pés,"5,33"
Alface Lisa - Roça,Teresópolis (região),12,8,2016,R$   ,Caixa 18 pés,"5,5"
Alface Americana - Roça,Teresópolis (região),5,8,2016,R$   ,Caixa 12 pés,7
Alface Crespa - Roça,Teresópolis (região),5,8,2016,R$   ,Caixa 18 pés,"6,25"
Alface Lisa - Roça,Teresópolis (região),5,8,2016,R$   ,Caixa 18 pés,"6,25"
Alface Americana - Roça,Teresópolis (região),29,7,2016,R$   ,Caixa 12 pés,"8,33"
Alface Crespa - Roça,Teresópolis (região),29,7,2016,R$   ,Caixa 18 pés,"6,17"
Alface Lisa - Roça,Teresópolis (região),29,7,2016,R$   ,Caixa 18 pés,"6,17"
Alface Americana - Roça,Teresópolis (região),22,7,2016,R$   ,Caixa 12 pés,"9,33"
Alface Crespa - Roça,Teresópolis (região),22,7,2016,R$   ,Caixa 18 pés,"6,67"
Alface Lisa - Roça,Teresópolis (região),22,7,2016,R$   ,Caixa 18 pés,"6,67"
Alface Americana - Roça,Teresópolis (região),14,7,2016,R$   ,Caixa 12 pés,9
Alface Crespa - Roça,Teresópolis (região),14,7,2016,R$   ,Caixa 18 pés,7
Alface Lisa - Roça,Teresópolis (região),14,7,2016,R$   ,Caixa 18 pés,"7,67"
Alface Americana - Roça,Teresópolis (região),8,7,2016,R$   ,Caixa 12 pés,9
Alface Crespa - Roça,Teresópolis (região),8,7,2016,R$   ,Caixa 18 pés,"7,17"
Alface Lisa - Roça,Teresópolis (região),8,7,2016,R$   ,Caixa 18 pés,"7,17"
Alface Americana - Roça,Teresópolis (região),24,6,2016,R$   ,Caixa 12 pés,"11,33"
Alface Crespa - Roça,Teresópolis (região),24,6,2016,R$   ,Caixa 18 pés,14
Alface Lisa - Roça,Teresópolis (região),24,6,2016,R$   ,Caixa 18 pés,14
