dt,Alface Americana - Roça,Alface Crespa - Roça,Alface Lisa - Roça,Alface Americana - Atacado,Alface Crespa - Atacado,first_day_week,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)"
2016-04-24 00:00:00+00:00,0.5925,0.6165,0.618,,,2016-04-18 00:00:00+00:00,0.0,907.3861111111112,907.5972222222222,907.213888888889,805.4623931623933,21.1625,15.41527777777778,21.968055555555555,20.484722222222224,16.069444444444443,14.787500000000001,75.59722222222223,67.73611111111111,71.76388888888889,219.59722222222223,1.976388888888889,0.14027777777777778
2016-05-01 00:00:00+00:00,1.0,0.4261111111111111,0.5,,,2016-04-25 00:00:00+00:00,0.14523809523809522,905.8654761904761,906.075,905.6285714285715,358.88108974358977,17.40357142857143,14.113095238095237,17.910119047619048,17.04047619047619,14.511309523809524,13.772023809523809,84.83928571428571,81.2202380952381,83.2797619047619,174.04166666666666,3.461904761904762,0.5214285714285714
2016-05-08 00:00:00+00:00,1.0416666666666667,0.4377777777777777,0.4794444444444445,,,2016-05-02 00:00:00+00:00,0.02142857142857143,909.6422619047619,909.8464285714286,909.4535714285715,559.0045329670329,16.111309523809524,13.625,16.691666666666666,15.564880952380953,14.151785714285714,13.10357142857143,88.70238095238095,83.5,86.30357142857143,197.54166666666666,1.6845238095238095,0.20476190476190476
2016-05-15 00:00:00+00:00,1.0558333333333334,0.4305555555555556,0.4305555555555556,,,2016-05-09 00:00:00+00:00,0.2154761904761905,909.3595238095238,909.569642857143,909.1357142857142,346.47632783882784,17.30952380952381,14.97142857142857,17.74345238095238,16.867261904761904,15.407142857142858,14.588095238095239,89.60119047619048,84.83928571428571,87.19642857142857,189.97619047619048,2.2422619047619046,0.2702380952380952
2016-05-22 00:00:00+00:00,0.7641666666666667,0.4444444444444444,0.3983333333333333,,,2016-05-16 00:00:00+00:00,0.11547619047619047,908.8488095238096,909.0904761904762,908.5988095238096,406.22419217687076,18.245238095238093,15.46904761904762,18.666666666666668,17.8125,15.844642857142858,15.135119047619046,87.08333333333333,82.83928571428571,84.97619047619048,208.92261904761904,3.4404761904761907,0.5744047619047619
2016-05-29 00:00:00+00:00,0.6108333333333333,0.4538888888888889,0.4261111111111111,,,2016-05-23 00:00:00+00:00,0.0642857142857143,911.397619047619,911.6029761904762,911.1916666666667,461.31556122448984,14.619642857142857,12.45595238095238,15.1875,14.128571428571428,12.936309523809525,12.005952380952381,90.01785714285714,84.86309523809524,87.70238095238095,168.88690476190476,2.3898809523809526,0.3464285714285714
2016-06-05 00:00:00+00:00,0.68,0.3544444444444444,0.3405555555555555,,,2016-05-30 00:00:00+00:00,0.4928571428571428,905.1446428571428,905.4892857142858,904.8208333333333,442.2720238095238,17.78690476190476,14.930952380952382,18.468452380952378,17.1875,15.461309523809524,14.457738095238096,87.70833333333333,80.48214285714286,84.38690476190476,227.11904761904762,4.015476190476191,0.5892857142857143
2016-06-12 00:00:00+00:00,0.6166666666666667,0.315,0.315,,,2016-06-06 00:00:00+00:00,0.28095238095238095,908.5892857142857,908.7994047619047,908.3238095238095,275.474362244898,13.198809523809524,11.851190476190476,13.623214285714285,12.878571428571428,12.241666666666665,11.511309523809524,93.49404761904762,89.92857142857143,91.98214285714286,141.1547619047619,1.6720238095238094,0.1136904761904762
2016-06-19 00:00:00+00:00,0.9441666666666668,0.7777777777777778,0.7777777777777778,,,2016-06-13 00:00:00+00:00,0.002380952380952381,913.5434523809523,913.7416666666667,913.3767857142857,655.3183673469388,12.486309523809522,9.543452380952381,13.15297619047619,11.860714285714286,10.219047619047618,8.955357142857142,87.18452380952381,80.49404761904762,83.8452380952381,187.94642857142858,1.6470238095238094,0.2732142857142857
2016-06-26 00:00:00+00:00,0.9441666666666668,0.7777777777777778,0.7777777777777778,,,2016-06-20 00:00:00+00:00,0.09523809523809523,913.1232142857143,913.3136904761906,912.9130952380953,446.6825255102041,13.741071428571429,11.875595238095238,14.261904761904763,13.263690476190478,12.33095238095238,11.483333333333334,91.22619047619048,87.00595238095238,89.23809523809524,196.75,1.8279761904761906,0.2767857142857143
2016-07-03 00:00:00+00:00,0.8470833333333334,0.5880555555555556,0.5880555555555556,,,2016-06-27 00:00:00+00:00,0.0,914.7053571428571,914.8916666666667,914.5285714285714,526.6760204081633,15.730952380952383,12.40595238095238,16.380357142857143,15.145238095238096,13.026190476190477,11.894047619047619,85.21428571428571,79.01785714285714,82.03571428571429,220.67857142857142,1.3654761904761905,0.06607142857142857
2016-07-10 00:00:00+00:00,0.75,0.3983333333333333,0.3983333333333333,,,2016-07-04 00:00:00+00:00,0.0,911.2410714285714,911.4714285714286,911.0416666666666,611.9298273155416,15.099404761904761,11.327380952380953,15.735714285714286,14.504761904761907,11.83392857142857,10.870238095238095,82.25595238095238,76.29166666666667,79.32142857142857,203.33333333333334,3.467857142857143,0.5648809523809524
